id,E0,T0,I10,beta,k,p,c,delta,xi,a,tau,d_E,delta_E,K_delta_E,V_sse,C_sse,sse,PID,AIC
648,525965.4015,400000000.0,75.0,0.0001791697405943966,4.0,0.1943758623498955,9.436949194769454,0.48515467909384546,0.16983630544884215,0.436262348761148,1.2087081877749448,9.141625852128884,64.02102080501598,92741.93518003495,67.85058369076849,0.23969139243583784,68.09027508320433,103.0,-10.06275671683402
8760,525965.4015,400000000.0,75.0,0.0001747407324006104,4.0,0.12351226616489346,6.601215984235137,0.48515467909384546,0.28358017105685723,0.19074018497452144,1.2117963149413606,6.959195086213726,2.703328337953879,10498.090088217321,76.89126842254485,0.24014158175759923,77.13141000430245,103.0,-10.047745178133912
5292,525965.4015,400000000.0,75.0,0.00016188755916273103,4.0,0.20332459168498707,62.88996612202378,0.48515467909384546,0.10747409896277181,0.6627161429008925,1.347159222402584,6.9753155828552895,42.26959931500286,19112.71325871507,76.59146705386009,0.2518622753736335,76.84332932923373,103.0,-9.666515270764695
9504,525965.4015,400000000.0,75.0,0.0001922327204696977,4.0,0.2063252847123956,44.271217104430654,0.48515467909384546,0.7927869510275971,0.05381306251020886,1.2790488621210812,3.9285417175998423,30.733361870538804,1638.0904488561887,77.95573200575194,0.25223158924656236,78.2079635949985,103.0,-9.654793201843013
9036,525965.4015,400000000.0,75.0,0.00015473132867611252,4.0,0.25730638291451097,27.276695061197344,0.48515467909384546,0.03458517182047021,0.5172691105943561,1.2567457214747453,1.5507684629692704,96.40620047674962,11023.390534745251,117.32750210363463,0.25623011098045206,117.58373221461508,103.0,-9.528967271261191
3495,525965.4015,400000000.0,75.0,6.296417004636382e-05,4.0,0.12631227270523473,6.000086543706911,0.48515467909384546,0.07024555693047853,0.6241060752825602,0.9239142379832707,7.684735968147609,21.441927642747427,4199.026308041497,20.37995164066513,0.25686077570532423,20.636812416370454,103.0,-9.50930089062286
1350,525965.4015,400000000.0,75.0,0.00010333018354383513,4.0,0.2025723230341159,5.443251831366008,0.48515467909384546,0.02567669201610707,0.5614238814433417,0.9522220703420817,2.034501895279707,4.886598877621315,3859.1536105356954,84.35161746953942,0.25712878921645343,84.60874625875587,103.0,-9.500957887458252
8136,525965.4015,400000000.0,75.0,0.00017559007239582465,4.0,0.22780178333742276,27.72485935655446,0.48515467909384546,0.061723676560693524,0.7656988626604717,1.176111289907223,7.803506097815599,27.64457341741152,1024.102595900554,29.466776372037934,0.25880521661525796,29.725581588653192,103.0,-9.448968810412168
5175,525965.4015,400000000.0,75.0,5.967038961383665e-05,4.0,0.24485551928675472,5.0057737947891425,0.48515467909384546,0.04490503781271905,0.4804847379422149,1.3070135692391793,2.17745276991004,56.80422535378402,15985.838785054779,23.47903747764077,0.2588319035595323,23.7378693812003,103.0,-9.448143925387264
2403,525965.4015,400000000.0,75.0,4.7691005326238556e-05,4.0,0.19520103000735942,13.123479551559917,0.48515467909384546,0.06530784936560989,0.5413412368152426,1.169248785092966,4.629901854571382,47.595594358012036,7068.612584693672,50.41985129989163,0.26103899743278935,50.680890297324424,103.0,-9.380216072394848
4704,525965.4015,400000000.0,75.0,0.00019005347805570543,4.0,0.16278031618426933,47.26233132260738,0.48515467909384546,0.11003672191659779,0.8047822586033718,1.22672226291237,7.374416407797518,96.16462774480311,40530.23797115941,115.56686395637998,0.26104893098901694,115.827912887369,103.0,-9.379911646854612
5688,525965.4015,400000000.0,75.0,0.00017494694973508137,4.0,0.27322094808084774,16.401639554388776,0.48515467909384546,0.23280766437848244,0.6661646778370307,1.6772457039683553,7.876048332702633,57.02072921732098,13144.723520749061,86.92877700021484,0.26123402016454655,87.19001102037939,103.0,-9.374241488703927
